164865005 445118002 270492004 39732003 713427006 164947007 426783006 164884008,1
164934002 428750005 427084000 251146004,1
164931005 428750005 270492004,1
164865005 39732003 713426002 164861001 426783006 164873001,1
164873001 39732003 698252002 164889003,1
429622005 164861001 59931005 426783006 164884008 164873001,1
425419005 164917005 39732003 425623009,1
426783006 164884008 445118002,1
164865005 39732003 429622005 59931005 54329005 426783006,1
698252002 164917005 164930006 425623009 111975006,1
89792004 164873001 266249003 39732003,4
164865005 164951009 445118002 39732003 426177001 164861001,2
164865005 164951009 445118002 270492004 39732003 713427006 284470004 164947007 426783006,1
428750005 164873001 59931005 47665007,1
164865005 164884008 427084000 39732003 251120003,1
164865005 445118002 39732003 164917005 713427006 426783006,3
164934002 39732003 713426002,2
426783006 445211001 89792004 270492004,1
164865005 164951009 698252002 164889003 164861001 164873001,3
426783006 164884008 164873001 164861001 284470004,1
445118002 111975006,4
164865005 426627000 270492004,1
164917005 164930006 426177001 698252002 111975006,1
426783006 164951009 427393009 47665007,1
164917005 164884008 426783006,1
164865005 445118002 39732003 59931005 426783006 164873001,1
164865005 164951009 284470004,3
164865005 428750005 164934002 164889003 429622005,2
164934002 426177001 427393009 39732003 425419005,1
164865005 164917005 284470004 427084000 429622005,2
164934002 427084000 427172004 425623009,1
164865005 698252002 426783006 39732003 425623009,1
445118002 284470004 39732003,1
426783006 164931005 427393009,1
164865005 164951009 446358003 426783006,2
164865005 164890007 251120003,1
164884008 164873001 427084000,1
427393009 39732003 698252002,1
164951009 425419005 698252002 445211001 47665007 54329005 426783006,1
251268003 713427006 39732003,2
164865005 164951009 270492004 427393009 47665007 164884008,1
427172004 429622005 111975006 270492004,1
164861001 195042002 164889003,1
713426002 426177001 270492004,3
164865005 427393009 39732003 164861001 164884008 164873001,1
713426002 164931005 39732003 713427006 429622005,1
164934002 164930006 425419005 111975006 713426002,1
713427006 164873001 39732003 270492004,1
164934002 428750005 426783006 111975006,1
427172004 427084000 59931005,2
164865005 164917005 164873001 284470004 426783006,1
413844008 713427006 164867002,1
164865005 164951009 164861001 39732003 164889003,8
445118002 270492004 713426002 54329005 164947007 426783006,1
164865005 164934002 445118002 39732003 164889003 164917005 59931005 164873001,1
164934002 428750005 59931005 111975006 67741000119109,1
164934002 445118002 425623009,2
164917005 426434006 426177001 270492004,3
426783006 164951009 284470004,3
164865005 426783006 164861001 429622005,2
284470004 164867002 427084000,1
164865005 429622005 164917005 164861001 59931005 426783006 164873001,3
427084000 111975006,11
164865005 164951009 427393009 698252002,2
164873001 251170000 270492004,1
164934002 270492004 427393009 39732003 698252002 164917005 425623009,1
164865005 284470004 39732003 427084000 270492004,1
251146004 284470004 426177001,3
164934002 164873001 426177001 59931005 426434006,1
164934002 164884008 47665007 164889003,1
426783006 164951009 426177001,13
164934002 164917005 427084000 698252002,1
426783006 164884008 445118002 39732003,6
74390002 164951009 284470004,1
445118002 39732003 427084000 55930002,1
164865005 427084000 39732003 251120003,1
445118002 59931005,2
164865005 164934002 713426002 429622005 164917005 426783006,1
164861001 164867002 164889003,4
164934002 426783006 698252002 429622005,1
164934002 284470004 59931005 425623009 426434006,1
164861001 698252002 164889003,2
164934002 428750005 164873001 428417006 59931005,1
426177001 164889003,2
164934002 164930006 428750005 713426002 713427006 59931005 425623009 111975006,1
426783006 426177001,235
164934002 426177001 698252002 429622005,1
164865005 164951009 426783006 164861001 698252002,2
164865005 428750005 426783006 111975006,1
164865005 428750005,19
270492004 39732003 11157007 164861001 427084000 164884008 164873001,1
426783006 55930002 698252002 429622005,1
164865005 445118002 270492004 39732003 164917005 426783006 164884008,1
164934002 713427006 284470004 425623009,1
164934002 164873001 111975006,3
164934002 713426002 164930006 111975006 426434006,1
426783006 446358003 164909002 251200008 67741000119109,1
164884008 55930002 427084000 713426002,1
164865005 426783006 164861001 698252002 429622005,1
251146004 427393009 427172004 428750005,1
164934002 164930006 67741000119109 39732003 59931005 425623009 111975006,1
164865005 164873001 427084000 429622005,1
428750005 427172004 426627000,1
164865005 426783006 164947007 429622005,1
164934002 426664006 428750005 445211001 59931005,1
426783006 164884008 11157007 445118002,1
427084000 251200008 713426002,1
164865005 54329005 164889003 713426002,1
164865005 164951009 284470004 164861001 39732003,1
427393009 164909002 39732003 67741000119109 270492004,1
164934002 164873001 67741000119109,1
164873001 698252002,3
164865005 164951009 427393009 39732003 164884008 425623009,1
164934002 426177001 428750005 39732003 59931005,1
164865005 445118002 426783006 425623009,1
713427006 713426002 428750005 164867002 426627000,2
251120003 429622005 164861001 427084000 164884008 164873001,1
698252002 425623009,1
426783006 164951009 713427006 270492004,1
164934002 428750005 425419005 67741000119109 445118002,1
164865005 164917005 445211001 426783006,1
164865005 164917005 164889003,3
426783006 164884008 427393009,26
164865005 164951009 445118002 67741000119109 713427006 47665007 426783006,2
164934002 164873001 427084000 713426002,1
426783006 445118002 39732003 67741000119109 55930002,1
59931005 67741000119109 426434006,1
164865005 713426002 426783006 67741000119109,1
251146004 164890007 698252002,1
427393009 164873001 698252002,1
164934002 713427006 426177001 164889003 713426002,1
164865005 445118002 39732003 164889003,8
251266004 164931005 427172004,1
195126007 713427006 427084000 6374002,1
428750005 59931005,48
164865005 164951009 426783006 55930002,2
427393009 164909002 426177001 270492004,1
164930006 59931005 111975006 67741000119109,2
164934002 428750005 164889003 111975006,1
164865005 164861001 698252002 164889003,1
426783006 164884008 11157007 54329005,1
67741000119109 270492004 698252002 429622005 164917005 164947007 426783006,1
164889003,1093
251146004 698252002,2
164934002 427393009 39732003 429622005,1
426783006 445118002 164873001 39732003 55930002,1
164865005 164951009 427084000 251146004,1
164951009 164909002 39732003 427084000,1
164934002 164917005 427393009 425419005,2
164865005 164873001 164934002 164889003 55930002,1
164934002 74390002 425419005,1
164865005 164884008 164861001 164889003,1
164934002 428750005 164873001 111975006 426434006,1
164890007 713426002,2
428750005 164873001 713426002,1
164865005 251120003 284470004 164861001 426783006 164873001,1
164934002 426177001 164889003,1
164934002 47665007 164890007 713426002,2
164930006 253352002 427084000 270492004,1
164865005 428750005 164917005 164861001 426783006 164873001,1
253352002 164873001,2
164931005 59931005 428750005,1
164931005 164890007 428417006 429622005,1
446813000 164861001,1
426783006 164884008 55930002,3
164865005 164917005 284470004 164861001 164947007 426783006 164873001,1
427084000 164909002 251139008 425623009 270492004,1
426664006 164930006 428750005 111975006,2
164865005 164951009 426783006 39732003 713427006,20
428750005 251120003 426627000,1
428750005 713422000 164889003,1
195101003 428750005 251268003,1
164884008 427393009 164909002,1
39732003 698252002 270492004,3
445118002 67741000119109 39732003 429622005 284470004 427084000,1
713427006 428750005 164867002 713426002,1
427393009 284470004 164867002,1
164865005 164934002 428750005 55930002 164889003 429622005,3
164909002 39732003 284470004 270492004,1
164934002 39732003 425623009 426434006,1
713427006 426177001,31
195126007 428750005 164873001 427084000,1
164934002 164930006 39732003 698252002 164890007 425623009 111975006,1
428750005 111975006 67741000119109,3
164873001 39732003 284470004 270492004,1
164934002 164930006 164873001 425623009 111975006,6
164865005 164951009 39732003 164861001 54329005 426783006 164873001,1
253352002 164873001 270492004,1
164873001 427172004 427084000 284470004,1
164931005 39732003 425623009 111975006,1
164865005 164951009 67741000119109 39732003 426783006 164884008,1
164934002 233917008 425419005 164917005 164890007 111975006,1
164934002 429622005,1
164930006 428750005 266249003 111975006 713426002,1
164934002 164917005 164889003 111975006,2
164934002 164917005 425419005 164889003,1
164865005 164884008 11157007,1
427393009 428750005 111975006,2
164865005 164917005 445118002 426783006,2
426783006 164873001 164861001 251120003 59931005,1
164865005 713427006 427393009 39732003 445118002,1
426783006 445118002 713426002,4
164934002 428750005 59931005,25
164934002 426434006 164873001 39732003 270492004,1
164865005 164951009 164873001 39732003,1
428750005 164873001 445118002,1
446358003 713426002,1
164865005 426783006 164861001 59931005 429622005,2
426783006 713426002 164861001 429622005,1
164917005 164890007 55930002 713427006,1
164934002 428750005 59931005 111975006,3
164865005 164909002 39732003 284470004 270492004,1
426783006 446358003 39732003 713426002,1
164934002 164890007 425419005,2
47665007 164930006 251139008 111975006,1
39732003 426761007,2
426783006 251200008 713426002,3
164865005 164917005 428750005 426783006 164934002,2
164865005 426783006 284470004 713426002,1
426783006 445211001 47665007 713426002,2
164865005 426783006 164934002 164947007,2
426783006 427084000 164947007,1
164865005 164951009 426783006,532
368009,5
164934002 164917005 59931005 111975006 426434006,2
164934002 251266004 425419005 426664006,1
164934002 713427006 59931005 425623009 164889003,1
164934002 713427006 425623009 6374002 67741000119109,1
427393009 428417006 426177001,4
426177001 428750005 39732003 59931005,1
426783006 164917005,29
426783006 164917005 427084000,1
426177001 39732003 713426002,2
164865005 164951009 270492004 67741000119109 39732003 713426002 426783006 164884008 164873001,1
164934002 270492004 164861001 164947007 426783006 164873001,1
67741000119109 270492004,9
164934002 425623009 39732003 425419005 426434006,1
164934002 67741000119109 428750005 713426002 59931005 426434006,1
164934002 426783006 39732003,140
164865005 445118002 426783006 425419005,1
164934002 428750005 47665007,1
426177001 713427006 39732003 425623009,1
164934002 426783006 425419005,1
164889003 47665007 445211001 164861001 54329005 164873001,1
164934002 428750005 427084000 59931005 425419005,3
164865005 164917005 164873001 251200008 426783006,1
164865005 426783006 284470004 39732003,1
164865005 445118002 39732003 55930002 284470004 164861001 427084000,1
698252002 39732003 425623009 164889003,1
426783006 164917005 89792004 164873001 713426002,1
164934002 284470004 427084000,3
426783006 55930002 164947007,1
164873001 426177001 713426002,3
713427006 427084000 67741000119109,2
164934002 427393009 426177001 251146004,1
445118002 425419005 39732003 55930002 164861001 426783006,1
164934002 284470004 425623009,13
164865005 67741000119109 39732003 429622005 426177001 164861001 164873001,1
164865005 164884008 164873001 164861001 164889003,2
164951009 427393009 164861001 54329005,1
164865005 164951009 89792004 270492004 445211001 47665007 426783006,1
164873001 164861001 427084000 270492004,1
164873001 39732003 698252002,1
164930006 67741000119109 698252002 426177001 425623009 111975006,1
426783006 164951009 164873001 164861001 713426002,1
164865005 164861001 427084000,1
164873001 39732003,21
164934002 164873001 426177001 59931005,1
164934002 164917005 427393009 284470004 425419005,1
164865005 164951009 164873001 284470004,1
426783006 164884008 164909002 39732003,8
251146004 426177001 59931005,1
428750005 284470004 713426002,1
426664006 39732003 713426002,1
164934002 713422000 111975006,1
713426002 270492004,4
253352002 426434006,1
164951009 164909002 39732003 164889003,2
164934002 428750005 164889003 429622005 164861001 164873001,10
270492004 164889003 713427006 47665007 445211001 164884008,1
164865005 713427006 445211001 164889003,2
164865005 164884008 13640000 427084000,1
426783006 426177001 251200008 713426002,1
164934002 270492004 39732003 284470004 59931005 164873001 425623009 111975006,1
164934002 164930006 445118002 164889003 425623009 111975006,1
164873001 266249003 67741000119109 59931005 270492004,1
428750005 164861001 270492004,2
164861001 164867002 426627000,1
164889003 698247007,5
698252002 426177001 425623009,1
164934002 39732003,12
164873001 195080001 164889003,1
164865005 74390002,1
426783006 164931005 426177001,2
427172004 67741000119109,5
428750005 164873001 446813000,1
164931005 164873001 426627000,1
164934002 164930006 164917005 59931005 425623009 111975006,2
426177001 164873001 164861001 698252002 429622005,1
67198005 713426002,1
164934002 428750005 111975006 270492004,1
195126007 164873001,3
426995002 111975006,1
164865005 426783006 59931005 429622005,7
164930006 67741000119109 270492004 266249003 713426002 111975006,1
164934002 164930006 425623009 111975006,13
426783006 164884008 39732003 713426002,2
164865005 426783006 164873001 698252002 54329005,1
713427006 428750005 284470004 427172004 713426002,1
426783006 713427006 89792004,8
39732003 251120003 164861001 164947007 426783006 164873001,1
428750005 164873001 427172004,4
164884008 428750005 427172004 427084000,1
164934002 426664006 428750005 164889003 59931005 425623009,1
164934002 164917005 59931005 427084000,1
164865005 445118002 67741000119109 270492004 39732003 427084000,1
284470004 164867002 426627000,1
164884008 11157007 425856008 251182009,1
251146004 445118002 426783006 39732003,1
445118002 426177001 67741000119109,1
164934002 445118002 39732003 164889003 429622005 54329005,1
284470004 427172004,2
164934002 426783006 428750005 164873001 429622005,3
53741008 84114007,1
164865005 164951009 164873001 164861001 284470004,1
164934002 164917005 425623009 111975006,1
164934002 164930006 428750005 59931005 111975006,3
426783006 428750005 713426002,1
164934002 445118002 164873001 425623009 427084000,1
426783006 164884008 164951009,5
164930006 89792004 67741000119109 266249003 164873001 111975006,1
427172004 284470004 39732003 251120003 270492004,1
425419005 713427006 426783006,1
89792004 446813000 195042002,1
164884008 713427006,51
426783006 164889003,29
164917005 55930002 698252002,1
713427006 164931005,17
164930006 164909002 251146004 164889003 429622005 111975006,1
164865005 164917005 164934002 164947007 270492004,1
164934002 164917005 425623009 164889003,1
426783006 47665007 713426002,8
164934002 426783006 251120003,1
698252002 427084000,6
164865005 67741000119109 429622005 164861001 426783006 164873001,2
426783006 164873001 284470004 67741000119109,1
164865005 426783006 428750005 164909002,1
429622005 270492004,7
164930006 428750005 111975006 270492004,1
55930002 164889003 429622005,5
164865005 164951009 67741000119109 39732003 713427006 445211001 426783006,1
426783006 164873001 164861001 713426002,5
39732003 698252002 164889003 55930002,1
445118002 427084000 164861001 39732003,2
164884008 111975006,1
425419005 713427006 426177001,2
164865005 164951009 427393009 39732003,25
251180001 426783006,1
59931005 426761007 111975006 713426002,1
164865005 164884008 427393009 39732003,6
164865005 39732003 427084000 270492004,2
164951009 427393009 39732003 54329005,1
426627000,1
426783006 164884008 427393009 39732003 713426002,1
425419005 713427006 164889003 67741000119109,1
164865005 164884008 39732003 164889003,4
164865005 445118002 39732003 55930002,1
253352002 427084000,11
164934002 164930006 427172004 111975006,4
164930006 428750005 427172004 111975006,2
164865005 698252002 39732003 427084000 270492004,2
428750005 270492004,25
164934002 428750005 426761007 251146004 111975006,1
164865005 164951009 445118002 270492004 713427006 47665007 284470004,1
713427006 446358003 428750005 164867002,1
427172004 164889003,3
164865005 164951009 427084000 251120003 270492004,1
164865005 39732003 164917005 164861001 426783006 164884008,1
164934002 428750005 59931005 426434006 164873001 111975006,1
164865005 164884008 427084000 164951009,2
164934002 164930006 67741000119109 698252002 426177001 425623009 111975006,1
445118002 39732003 713426002 284470004 426783006 164884008,1
426783006 164951009 266249003,1
426177001 164873001 164861001 59931005 429622005,1
164934002 428750005 426783006 164861001 429622005,3
164865005 164909002 164873001 164861001 426783006,1
427172004 428750005 164861001 427084000,1
10370003,273
426783006 284470004 164861001 55930002,1
164865005 445118002 39732003 429622005 164917005 426783006,2
426177001 164873001 164861001 429622005,1
428750005 54329005 270492004,1
426783006 11157007 284470004,5
284470004 251120003 427084000,1
164934002 89792004 427084000 713426002,1
53741008 164873001 251182009,1
713427006 89792004 427084000 164867002 713426002,1
426783006 445118002 89792004 713426002,1
164934002 270492004 428750005 698252002 426177001 425623009,1
426783006 251200008 164947007,1
428750005 39732003 67741000119109,1
427393009 164861001,4
428750005 284470004 59931005 427084000 89792004,1
164934002 164930006 425419005 428750005 164889003 59931005 111975006,1
251180001 164884008 426783006,1
164909002 164873001,1
713427006 164930006 164873001 39732003 713426002,1
164865005 445118002 39732003 429622005 59931005 426783006,1
446358003 428750005 89792004 164867002,2
164865005 164934002 270492004 429622005 164947007 426783006,1
164930006 427084000 270492004,1
164865005 164951009 445118002 39732003 713427006 426783006 164884008,1
445118002 428750005 39732003 164889003 429622005 164861001 164884008,1
164865005 164951009 89792004 713427006 47665007 426783006,1
164934002 164930006 425419005 164889003 164873001 111975006,1
251146004 426783006 284470004,2
164917005 164873001 426177001 284470004 270492004,1
164917005 39732003 425623009 111975006,3
713427006 427084000 713422000,1
164865005 428750005 426783006 67741000119109,1
164951009 426177001 713427006,1
164909002 39732003 698252002,1
164865005 164951009 39732003 284470004 164861001 164873001,3
427172004 426177001 270492004,1
426783006 164884008 39732003 54329005,1
164934002 284470004 55930002 427084000,1
164934002 428750005 39732003 59931005 425623009 111975006,1
425419005 698252002 445211001 47665007 164861001 427084000,1
164873001 427084000,43
164930006 39732003 713426002,1
164873001 428417006 164890007,1
164930006 59931005 111975006,4
164909002 427172004 6374002 67741000119109,2
164865005 445118002 164889003 713426002,1
164865005 55930002 427084000 429622005,1
164865005 426783006 164909002 39732003,4
67741000119109 428750005 427172004 713426002 713427006 59931005 427084000 425623009,1
427393009 445211001 55930002,1
426783006 164884008 164909002 39732003 164951009,1
67741000119109 429622005 164861001 59931005 426783006 164884008 164873001,1
164865005 445118002 39732003 429622005 713426002 164917005 59931005,1
164865005 164884008 251180001 164951009,1
427393009 164873001 426177001 428750005,1
164930006 39732003 425623009 111975006,1
164934002 164951009 426783006 270492004,1
426783006 445118002 39732003 427084000,1
251146004 698252002 426783006 425419005,1
284470004 59931005 251120003,1
164934002 428750005 713422000 164889003,2
39732003 195042002,2
425623009 426783006 164861001 39732003,1
164934002 47665007 426783006 713426002,2
164865005 164873001 39732003 427084000 270492004,1
164865005 284470004 427084000,1
164865005 164934002 445118002 39732003 164917005 284470004 164861001 426783006,1
39732003 698252002 429622005 164861001 426783006 164884008 164873001,1
164930006 164873001 427172004 111975006,2
164865005 445118002 39732003 164889003 429622005,4
427393009 698252002,6
47665007 427172004,2
164934002 164884008 164873001 425623009 427084000,1
164934002 428750005 39732003 713427006 426177001 59931005 425623009,1
164934002 427172004 427084000 59931005 713426002,1
426783006 713427006 164873001,1
426177001 39732003 698252002,3
164934002 54329005,1
164865005 427393009 54329005,1
164934002 164884008 426783006 54329005,1
164934002 426177001 426434006,6
426783006 164861001,110
426783006 164931005 427084000 429622005,1
164930006 164890007 111975006 270492004,1
164861001 59931005 429622005,1
426783006 164873001 164861001 429622005,23
270492004 427393009 428750005 427172004 426177001 59931005 164873001,1
164865005 698252002 164889003 429622005 164917005 164873001,1
445118002 270492004,1
164934002 426761007 111975006,1
65778007 426627000,1
89792004 270492004 713427006 445211001 47665007 426783006,1
164865005 426783006 164861001 698252002,1
164865005 270492004,14
164865005 426783006 59931005 698252002 429622005,1
164917005 270492004,1
164865005 164917005 27885002,2
164934002 428750005 39732003 284470004 59931005 425623009,1
195126007 428750005 164873001,2
428417006 698252002,1
164865005 164951009 426783006 164861001,46
445118002 39732003 429622005 164861001 59931005 426783006 164873001,1
425419005 164884008 164889003,1
164934002 164873001 427084000 429622005,1
164934002 164930006 426177001 425419005 111975006,1
164865005 54329005 427084000 164947007 270492004,1
426783006 164951009 39732003 111975006,1
164865005 11157007 39732003 427393009 445118002,1
164934002 164884008 251180001 426783006,1
164865005 55930002 698252002 164889003,2
427172004 284470004 39732003,2
27885002 75532003 426177001,1
164930006 164889003 59931005 428750005 111975006,1
164934002 428750005 270492004,2
164865005 713427006 428750005 164867002 713426002,1
164865005 164951009 428750005 39732003 164889003,1
426783006 284470004 55930002 67741000119109,1
164873001 698252002 164889003,1
426783006 164951009 39732003 54329005,12
164865005 164917005 426783006 429622005,2
89792004 713426002 445211001 47665007 427084000 446358003,1
713427006 89792004 164867002,1
164884008 445118002 39732003 427084000,1
164865005 445118002 89792004 39732003 713426002 426783006 446358003,1
164865005 445118002 270492004 39732003 426783006 164884008,1
698252002 425623009 164889003,1
445118002 39732003 251120003 164889003,1
426627000 428750005 427172004 164889003 270492004,1
164865005 164951009 426783006 39732003 54329005,17
164934002 47665007 426783006,1
164865005 445118002 39732003 164917005 713427006 426783006 164873001,1
195126007 426648003 428750005 427084000 429622005,1
164865005 164951009 445118002 39732003 164889003 54329005,1
427393009 164861001 39732003 445118002,1
164951009 39732003 164889003 55930002,1
251266004 428750005 39732003,1
426783006 55930002 427084000 164947007,1
89792004 427084000,2
164865005 428750005 266249003,1
164934002 233917008 164930006 164890007 111975006,1
164865005 164951009 445118002 164889003 47665007 164861001,1
251180001 426783006 284470004,3
164865005 164917005 426783006 164934002,23
426177001 111975006 67741000119109,1
427172004 427084000,10
164865005 445118002 426783006 39732003 59931005,3
164896001 164890007,4
251146004 698252002 164889003,1
164873001 425623009 67741000119109,1
67741000119109 270492004 39732003 426177001 164861001 164873001,1
164865005 445118002 426783006 164934002 39732003,3
164865005 698252002 429622005 164861001 59931005 426783006 164873001,2
426783006 27885002 164873001 164861001 55930002,1
426783006 164884008 429622005,2
164921003 67741000119109,1
426783006 111975006 713426002,2
164934002 251146004 67741000119109 426434006,1
164865005 164934002 445118002 428750005 39732003 164861001 426783006,1
713427006 445118002 427084000,1
164865005 39732003 698252002 164889003 164890007 164861001,1
445118002 427172004,2
164934002 426783006 425623009,1
164934002 164890007 39732003 426434006,1
164934002 164873001 427172004 425623009 111975006,1
426783006 55930002 39732003 270492004,2
164865005 164951009 427393009 164861001 164884008 164873001,2
284470004 698252002 270492004,1
164934002 164930006 39732003 698252002 425623009 111975006,1
445118002 164890007,1
164934002 164930006 111975006 426434006,4
164865005 445118002 39732003 164861001 164947007 426783006 164884008,1
164865005 164889003 164917005 59931005 164861001 164884008,1
251146004 426783006 39732003,7
164917005 164873001 39732003 59931005,1
164865005 413844008 713427006,1
251268003 713427006 284470004,1
164934002 266249003 164889003 713426002 47665007 251268003,1
426783006 39732003 164889003,1
164934002 427393009 39732003 445118002,1
425856008,2
164865005 270492004 164861001 426783006 164884008 164873001,1
164865005 251200008 67741000119109 698252002 429622005 426783006,1
164865005 445118002 39732003 713427006 11157007 284470004 427084000 164884008,1
164934002 425623009 270492004,8
164934002 425419005 284470004 59931005 427084000 195126007,1
164873001,239
713427006 713426002 164867002 426627000,3
164934002 428750005 164890007 111975006,1
426783006 164951009 164873001,20
164865005 698252002 284470004 164861001 59931005 426783006 164884008 164873001,1
164934002 164930006 39732003 164931005 164873001 111975006,1
164865005 164917005 59931005 164889003,1
428750005 164890007 39732003 111975006,1
164865005 164934002 164889003 429622005 164861001 59931005 164873001,1
164934002 426177001 111975006 426434006,1
164934002 713427006 425419005 713426002,1
195042002 164889003,1
426783006 713427006 251200008,2
426783006 89792004 713426002,14
111975006,49
713426002 428750005 427084000 67741000119109 270492004,1
164865005 164951009 426783006 111975006,2
427172004 713426002,1
445118002 427393009 39732003 67741000119109 270492004,1
164934002 251268003,2
713426002 428750005 39732003 59931005 270492004,1
164873001 164861001 67741000119109 270492004,2
164884008 11157007 425856008 49260003 251182009,1
427172004 39732003 427084000 713426002,1
39732003 164873001 164861001 251120003 427084000,1
164934002 164873001 164861001 164889003 429622005,3
164865005 284470004,10
164934002 164930006 164889003 164917005 426434006 111975006,2
426783006 55930002,135
426783006 445118002 39732003 67741000119109 270492004,1
164865005 164884008 164873001 164861001 427084000,1
164934002 284470004 427172004 425623009,2
251268003 47665007 427084000,1
164934002 427172004 445118002 426177001 425623009,1
164865005 164951009 39732003 164889003 426434006,1
164873001 266249003 67741000119109 111975006 59931005,1
47665007 253339007,1
426783006 428750005 284470004,1
164884008 53741008 164873001 425856008,1
164865005 39732003 164861001 427084000 164884008 164873001,1
164934002 426177001 425623009,13
164934002 164884008 284470004 251146004 426783006,1
164934002 164873001 425623009 284470004,1
164934002 426783006 164873001 284470004 429622005,1
429622005 284470004 164867002 427084000,1
251180001 445118002 39732003 284470004 164947007 426783006,1
164934002 428750005 39732003 164889003 713422000 111975006,1
164934002 164930006 164917005 426177001 59931005 425623009 111975006,1
164865005 164917005 426783006 164861001 429622005,1
427393009 164873001 428750005,3
164934002 427393009 164873001 164861001 429622005,1
164865005 164873001 39732003 427084000,1
164951009 164873001 55930002 427084000 284470004,1
164865005 445118002 39732003 713427006 284470004 426783006,1
55930002 427084000,12
428750005 164873001 39732003 427084000,1
251146004 428750005 164889003,3
425419005 427393009 426434006,1
164865005 164951009 47665007 164889003,8
164934002 425623009 164890007 251146004 233917008,1
164934002 164930006 59931005 111975006,5
425419005 164917005 698252002,1
426783006 713426002 164861001 59931005 429622005,1
10370003 47665007 89792004 713426002,1
426783006 284470004 429622005 426434006,1
164873001 426177001 59931005,4
445118002 67741000119109 266249003 39732003 164917005 426783006 164873001,1
164865005 164861001 164867002 164889003,1
39732003 251120003 164861001 426783006 164884008 164873001,1
426177001 251120003 59931005,1
164865005 429622005 164861001 59931005 426783006 164873001,8
164865005 164951009 39732003 698252002 426783006 164884008,2
164930006 89792004 266249003 164889003 47665007 111975006,1
164865005 164951009 445118002 39732003 164889003 713427006 164884008,1
164934002 251120003 67741000119109 270492004,1
426783006 428750005 55930002 270492004,1
698252002 425623009 111975006 67741000119109,1
164865005 425856008,1
164934002 428750005 426783006 251200008 111975006,1
284470004 164930006 164873001 111975006 713426002,1
164934002 164884008 426783006 270492004,1
164865005 164951009 270492004 39732003 713427006 445211001 426783006,1
164865005 164884008 164951009,4
89792004 164861001 427084000,1
164934002 426177001 164861001,2
428750005 713422000,2
426783006 39732003 54329005 270492004,1
164934002 425623009 426434006,3
164934002 164890007 425419005 233917008 426434006,1
164934002 164930006 67741000119109 425419005 164917005 111975006,2
164930006 427084000 111975006 429622005,1
164865005 164951009 445118002 39732003 713427006 426783006,13
164865005 164951009 445118002 67741000119109 39732003 426783006,1
164865005 413844008 428750005,2
426783006 164861001 59931005 429622005,7
425419005 164917005 284470004 59931005 111975006,1
713427006 428750005 427172004 713426002,1
428750005 164937009,1
284470004 425623009 67741000119109,1
713427006 164909002 164867002,1
164934002 427084000 425623009 426761007,1
164934002 164909002 426177001 251120003,1
426783006 284470004 164909002 251200008,1
164951009 164873001 164861001 427084000,1
164865005 428750005 426177001 270492004,1
164861001 39732003 164889003 59931005,1
164930006 284470004,3
428750005 427172004 164867002 233917008 426627000,1
428750005 59931005 67741000119109 445118002,1
426783006 39732003 55930002,29
164865005 413844008 65778007 54329005,1
164934002 164930006 270492004 39732003 425623009 111975006,1
164917005 164873001 425623009 427084000,1
164873001 426177001 428417006 270492004,1
425419005 427393009,1
164865005 164951009 445118002 39732003 713426002 426783006,4
164934002 426783006 164947007,8
713427006 39732003 713426002,1
164884008 445211001 713427006,2
698252002 164951009 164873001 164861001 427084000,1
164934002 164873001 266249003 425623009 67741000119109,1
164865005 426783006 164873001 59931005 429622005,4
428750005 164890007 59931005 284470004 713426002,1
427172004 164889003 713426002 713427006 713422000 164867002,1
426177001 27885002 164861001 164867002,1
164865005 164884008 39732003 427084000,4
426783006 164873001 164861001 39732003 270492004,1
426783006 713427006 445118002 164873001 39732003,2
164934002 445118002 426177001 425623009,2
164873001 427172004 284470004 67741000119109,1
426783006 427393009 164947007,1
164934002 426177001 425623009 111975006 67741000119109,1
266249003 251120003 67741000119109,1
164934002 59931005 425623009,19
164865005 164951009 428750005 426783006 47665007,2
713427006 445118002 164873001 59931005 713426002,1
164934002 698252002 284470004 425623009,2
426783006 164890007,2
425419005 426783006 164873001,9
164934002 713427006 6374002 67741000119109,1
164934002 427172004 426177001,1
74390002 284470004,2
164934002 164917005 425419005 111975006,4
164865005 164917005 426783006 39732003 270492004,3
164865005 164951009 284470004 164934002,1
164934002 426783006 39732003 270492004,7
284470004 39732003,7
164865005 164951009 427393009 39732003 54329005 164884008,1
425419005 89792004 427084000,1
266249003 429622005 164917005 164861001 426783006 164873001,2
164917005 253352002 39732003 425623009,1
284470004 427084000 111975006,1
426783006 698252002 164861001 39732003 67741000119109,1
164934002 164884008 426783006,28
426177001 164867002,3
39732003 164889003 270492004,1
445118002 270492004 39732003 713426002 164947007 426783006,1
164934002 428750005 164861001 164889003 429622005,9
164934002 164930006 164889003 428750005 111975006,1
164934002 445118002 284470004 39732003 713426002,1
164934002 164917005 427172004 425623009 164889003,1
164934002 426783006 67741000119109 164947007 270492004,1
425419005 427393009 164873001,1
164934002 164873001 266249003 111975006 67741000119109,2
426783006 39732003 111975006,7
713426002 445118002 39732003 164889003 55930002,1
426177001 164931005 428417006 39732003 270492004,1
195126007 427393009 89792004,1
164865005 164884008 445118002,1
164865005 164951009 39732003 698252002 164889003,1
164934002 427393009 426177001 59931005 67741000119109,1
164865005 164873001 39732003 164889003 55930002,1
164934002 164930006 426177001 111975006 67741000119109,1
428750005 427084000 164861001 164867002,1
164934002 164930006 284470004 111975006,2
